zpid,numOfPhotos,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,lotSizeSqFt,livingAreaSqFt,numOfPrimarySchools,numOfElementarySchools,numOfMiddleSchools,numOfHighSchools,avgSchoolDistance,avgSchoolRating,avgSchoolSize,MedianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,numOfStories,homeImage
29432143,1,0,3,1,0,0,0,0,0,11761.2,1528,1,0,1,1,1.1,3.666666667,1002,14,2,3,1,29432143_3dbc902f4c806c22c20fd6f867a1846f-p_f.jpg
29358757,40,0,8,1,0,0,0,0,0,19166.4,2626,1,0,1,1,1.333333333,7,1483,16,4,4,2,29358757_bed35dd2e5b9a168419afaebca576eb1-p_f.jpg
29431995,40,0,3,3,0,0,0,1,0,11325.6,2112,1,0,1,1,0.9,7,1523,17,3,4,1,29431995_415f249be3fb48bbb814ab3427de43f4-p_f.jpg
58304141,25,0,7,1,2,3,0,0,0,9452,1761,1,0,1,1,1.8,4,1073,13,3,3,2,58304141_8d5bcc8076e1cbf36c7bc12cfb51b3b9-p_f.jpg
145656132,30,0,4,2,2,2,0,1,0,7187,2486,1,0,1,1,2.6,5.333333333,1506,15,3,3,2,145656132_989107515f6433e30713333057ecca8f-p_f.jpg
121655484,32,0,1,2,0,0,0,0,0,6616,1316,1,0,1,1,0.766666667,7,1483,16,2,3,1,121655484_3b711fa648adc7ad1f1a980ce44de341-p_f.jpg
29431141,76,0,3,2,2,1,0,0,0,9147,1377,1,0,1,1,0.9,3.666666667,1002,14,2,3,1,29431141_0d5eea19f4ef23650859aa1dc3a01fa0-p_f.jpg
29469631,13,0,3,2,0,0,0,0,0,9931,1647,1,0,1,1,2.6,3.666666667,1369,15,2,3,1,29469631_01c994d79b7b505b7439339017bf97cb-p_f.jpg
29433137,35,0,2,3,0,0,0,0,0,7056,1244,1,0,1,1,1.266666667,4.333333333,983,14,2,3,1,29433137_4e4c9909792851d090bb0a10832086f4-p_f.jpg
29353257,9,0,0,1,0,0,0,0,0,11325.6,2676,1,0,1,1,1.666666667,7,1483,16,3,4,1,29353257_49c117c15a99a4b79bbd51667cec28ad-p_f.jpg
70342129,34,0,4,1,0,0,0,0,0,6054,2912,1,0,1,1,2.733333333,3.666666667,1369,15,3,4,2,70342129_e7e29f6e730a35451c0405d75d8066d0-p_f.jpg
29434126,20,0,0,1,0,0,0,0,0,6403,1306,1,0,1,1,2,4,1073,13,2,3,1,29434126_9ee8116bdb6dd74053f13dd05a68c688-p_f.jpg
29351257,32,0,4,1,0,0,0,0,0,13068,2652,1,0,1,1,0.866666667,7,1483,16,3,3,1,29351257_26c5bfc6fef1ab8ca85dfb45980f3c2d-p_f.jpg
29353256,39,0,9,1,3,1,0,0,0,11325.6,3938,1,0,1,1,1.7,7,1483,16,4,5,2,29353256_34bab92c33d11389500db0b727d0fcad-p_f.jpg
145656127,32,0,4,2,1,1,0,1,0,5754,2089,1,0,1,1,3.233333333,3.666666667,1532,12,2,3,1,145656127_80e9a75be421a1abdf9e318276f8e95e-p_f.jpg
58304125,31,0,3,2,2,2,0,1,0,7840,1546,1,0,1,1,1.9,4,1073,13,3,3,2,58304125_f2b1cab7b672ca62a098aefc17e0d581-p_f.jpg
29351252,82,0,0,2,2,0,0,0,0,14810.4,2438,1,0,1,1,1.1,7,1483,16,3,3,1,29351252_48554b45e2c31a7c7e38b44d98f3755a-p_f.jpg
70342126,23,0,3,1,0,1,0,1,0,8929,2156,1,0,1,1,2.7,3.666666667,1369,15,2,3,1,70342126_443616d6daddb7ec2fefe543134c7e73-p_f.jpg
29434125,17,0,3,1,0,0,0,0,0,9365,1435,1,0,1,1,2,4,1073,13,2,3,1,29434125_19d3ee68dc75ea3ee724fedcb2b0ca8e-p_f.jpg
29351248,46,0,3,1,0,0,0,1,0,243936,4009,1,0,1,1,1.1,7,1483,16,6,4,2,29351248_82c403f82a048f2ade68e834f47f8052-p_f.jpg
58311626,19,0,4,2,1,3,0,1,0,5924,1231,1,0,1,1,3.066666667,3.666666667,1369,15,2,3,1,58311626_74c628ae5fcd7a75c7d2b9ddd66672b4-p_f.jpg
64868747,40,0,4,2,1,1,0,0,0,10410,4095,1,0,1,1,1,7,1483,16,4,5,2,64868747_aa3e0b1b7e9dac3299a998fba43b4f7b-p_f.jpg
145656125,28,0,4,1,0,0,0,0,0,5837,2394,1,0,1,1,3.233333333,3.666666667,1532,12,2,3,1,145656125_adbe97a2adef2c250885bf14c87cbc83-p_f.jpg
29433123,31,0,1,2,3,0,0,0,0,7013,1291,1,0,1,1,1.266666667,4.333333333,983,14,2,3,1,29433123_df1e97973b3f623f54de3e00c49b6502-p_f.jpg
29470125,30,0,3,2,1,0,0,1,0,6838,2206,1,0,1,1,3.133333333,3.666666667,1369,15,3,3,2,29470125_96cef00ecc7c4fd6eded2f013d48f5ca-p_f.jpg
58304121,45,0,5,2,2,3,0,1,0,8015,1682,1,0,1,1,1.9,4,1073,13,3,3,2,58304121_8aeb225c69bac968f92e267e1fbead04-p_f.jpg
29353243,31,1,1,2,3,1,0,0,0,13939.2,2596,1,0,1,1,1.733333333,7,1483,16,3,4,2,29353243_6f6e58d34222f50450c7ec36f6c2e702-p_f.jpg
29349476,39,0,4,1,0,0,0,0,0,17424,3480,1,0,1,1,2.166666667,7,1177,16,5,5,2,29349476_9dd8996188e3b4b8af44391cf639dfc9-p_f.jpg
58311623,28,0,4,1,0,0,0,0,0,5924,1652,1,0,1,1,3.133333333,3.666666667,1369,15,2,3,1,58311623_02b1527d87dbe64fe6cbc0de61ac7d20-p_f.jpg
29351243,4,0,0,1,0,0,0,0,0,16117.2,2204,1,0,1,1,1.033333333,7,1483,16,3,4,1,29351243_93472b6709f548fe7a48d17b0a5b77c8-p_f.jpg
29434106,24,0,4,1,0,0,0,0,0,6664,1459,1,0,1,1,2.033333333,4,1073,13,2,3,1,29434106_dae0b02f4014241d6a6b44877bc5f088-p_f.jpg
29437484,24,0,3,1,0,0,0,0,0,10062,1967,1,0,1,1,1.3,4,1073,13,2,4,1,29437484_9c3cafa60ee92f7117473fd843582a1d-p_f.jpg
29349482,56,0,6,2,0,1,0,1,0,16988.4,4005,1,0,1,1,2.433333333,7,1177,16,5,5,2,29349482_f23f1a01d11da03200811f25516ce7eb-p_f.jpg
241930622,31,0,4,2,1,2,0,1,0,5270,1961,1,0,1,1,2.266666667,5.333333333,1506,15,3,3,2,241930622_b65cf3ed81b7c4de25d9a9f9fc17c313-p_f.jpg
29350239,27,0,4,1,0,0,0,0,0,12632.4,3075,1,0,1,1,1.366666667,7,1483,16,3,4,2,29350239_51f8add42dafc79bee6d515ef2cfc8d3-p_f.jpg
80097207,1,0,4,1,0,0,0,0,0,4181,2068,1,0,1,1,3.166666667,5.333333333,1506,15,3,3,2,80097207_streetviewlocation8804MiltonLeaseDr2CAustin2CTX78747size1025x768keyAIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQsourceoutdoorsignaturevp5MNk0u_KnurmpghtgCdd7TceA.jpg
29433652,32,0,5,3,0,0,0,0,0,7535,980,1,0,1,1,1.133333333,3.666666667,1002,14,1,2,1,29433652_7066d0b2383429ea2b0381d6451dde97-p_f.jpg
58304090,8,0,3,2,0,1,0,0,0,7013,1128,1,0,1,1,1.9,4,1073,13,2,3,1,58304090_ba55ea3bdfae778323186c677bb1fa7c-p_f.jpg
29351234,62,0,7,2,0,0,0,0,0,12632.4,3078,1,0,1,1,0.733333333,7,1483,16,3,4,2,29351234_13f70b8b78581572c31f7c68603a573d-p_f.jpg
89546621,1,0,3,1,0,0,0,0,0,7405,2730,1,0,1,1,2.666666667,5.333333333,1506,15,3,4,2,89546621_3cacfb13e1b923d7e40a96ebe6b52a16-p_f.jpg
83829201,24,0,2,1,0,0,0,0,0,6011,1652,1,0,1,1,2.7,5.333333333,1506,15,2,3,1,83829201_f561d0d1093f12961dddb5cf65ff5494-p_f.jpg
241933117,27,0,3,2,2,2,0,0,0,6621,2730,1,0,1,1,3.333333333,3.666666667,1532,12,3,3,1,241933117_ff47e1b3155ae8f3f6afe01284528f7e-p_f.jpg
29432981,27,0,8,2,2,1,0,1,0,9034,1543,1,0,1,1,1.266666667,4.333333333,983,14,2,3,1,29432981_6c332f56f5834ecc81d36078818d84ec-p_f.jpg
29470113,17,0,6,1,0,0,0,0,0,6054,1476,1,0,1,1,3.133333333,3.666666667,1369,15,2,3,1,29470113_31e02333b674d21dcbd3a9fbf00651af-p_f.jpg
29436079,27,0,3,3,0,0,0,0,0,7884,1689,1,0,1,1,1.4,4,1073,13,2,3,1,29436079_9a75c94c7fbdf5a9b14d4b6a9711a3e5-p_f.jpg
83830191,26,0,2,1,0,0,0,0,0,6316,1605,1,0,1,1,2.5,5.333333333,1506,15,2,3,1,83830191_bc9adafdc158cf5315bd58135a4b7f06-p_f.jpg
29351228,29,0,5,1,1,3,0,0,0,13939.2,1844,1,0,1,1,0.733333333,7,1483,16,2,4,1,29351228_d37c4a5ac1e14783bdea6027dd02a00e-p_f.jpg
120897717,42,0,6,2,0,0,0,0,0,5018,1220,1,0,1,1,2.233333333,5.333333333,1506,15,2,3,1,120897717_4b560df83797615ec33a238396e5588f-p_f.jpg
29350219,68,0,7,2,1,1,0,0,0,4966,2447,1,0,1,1,2.633333333,7,1177,16,3,3,3,29350219_5d9c9b97b5b74167e61d815bb4a5146d-p_f.jpg
29516715,22,0,4,1,2,3,0,2,0,9670,2078,1,0,1,1,2.3,5.333333333,1506,15,2,3,1,29516715_7898cfbecf8ac353e4e1048cd7541549-p_f.jpg
29437569,26,0,2,2,1,0,0,0,0,7492,2080,1,0,1,1,1.133333333,4,1073,13,3,3,2,29437569_4218e3c45b3acec0f8bc4113cead5b31-p_f.jpg
29351717,40,0,6,2,0,0,0,0,0,12632.4,2886,1,0,1,1,0.833333333,7,1483,16,2,3,1,29351717_7ef5e75b0a0687c0653274904ce6a42d-p_f.jpg
58304058,29,0,3,2,0,0,0,0,0,8581,1618,1,0,1,1,1.866666667,4,1073,13,3,3,2,58304058_b029dd6cb01551aa3cbc16963ee20949-p_f.jpg
89546182,74,0,4,2,1,2,0,0,0,6229,2622,1,0,1,1,2.666666667,5.333333333,1506,15,3,5,2,89546182_85c5f16b86dcaad456815dc58730276e-p_f.jpg
29436057,26,0,6,2,0,0,0,0,0,9191,1502,1,0,1,1,1.533333333,4,1073,13,2,3,1,29436057_cf22ce6807edea54f1877922811d06ec-p_f.jpg
29516712,25,0,4,2,0,1,0,0,0,13068,2341,1,0,1,1,2.333333333,5.333333333,1506,15,2,3,1,29516712_d0639a5c7fbec9aefaefe5df664f7848-p_f.jpg
241933108,1,0,3,1,0,0,0,1,0,8712,2930,1,0,1,1,3.333333333,3.666666667,1532,12,3,3,2,241933108_de9f92849d443e63689ff245f9384df3-p_f.jpg
29351216,1,0,2,2,0,0,0,0,0,17424,3758,1,0,1,1,0.7,7,1483,16,5,5,2,29351216_d14851f82b34b851bcc042bed72268fc-p_f.jpg
80103668,28,0,4,1,0,0,0,0,0,6882,1314,1,0,1,1,3.3,5.333333333,1506,15,2,3,1,80103668_6e2afd31a45f029a86f1c77971ea97dd-p_f.jpg
29433551,49,0,1,1,4,0,0,0,0,7100,1161,1,0,1,1,1.033333333,3.666666667,1002,14,2,3,1,29433551_d729f37798d43f2341601e7bb39c14ba-p_f.jpg
29351713,17,0,4,2,1,1,0,0,0,17424,2869,1,0,1,1,0.8,7,1483,16,3,4,1,29351713_b784d9d421d683ad94194763c4da270d-p_f.jpg
70343701,30,0,4,1,0,0,0,0,0,6229,2472,1,0,1,1,1.666666667,5.333333333,1506,15,3,4,2,70343701_3fe7fa29854162d04fa8c97ca263c752-p_f.jpg
241933107,33,0,5,1,1,2,0,1,0,8450,2398,1,0,1,1,3.333333333,3.666666667,1532,12,2,3,1,241933107_524df2f7214a2fbdcdaf8044198d0df3-p_f.jpg
80096167,25,0,4,1,0,0,0,0,0,4791,1314,1,0,1,1,3.2,5.333333333,1506,15,2,3,1,80096167_3777256a09beecae62abe9ee2c612590-p_f.jpg
29358712,30,0,8,4,0,0,0,0,0,39639.6,3577,1,0,1,1,1.3,7,1483,16,4,4,2,29358712_ff74f020c42496f4ca2efbbcfa2fafd5-p_f.jpg
251034700,29,0,5,1,0,0,0,0,0,18295.2,2452,1,0,1,1,2.2,5.333333333,1506,15,3,4,2,251034700_9e47aaeafb431404d4886a2504356bae-p_f.jpg
89546664,22,0,3,1,1,3,0,0,0,6359,1375,1,0,1,1,2.666666667,5.333333333,1506,15,2,3,1,89546664_0b4776f9ea04021f16bcf0ab51f411e6-p_f.jpg
29433548,28,0,1,1,0,0,0,0,0,7143,1089,1,0,1,1,1.066666667,3.666666667,1002,14,2,3,1,29433548_b98964196cad96500b9807b3c20ae9be-p_f.jpg
29353202,78,0,1,2,1,0,0,0,0,5227,2289,1,0,1,1,1.066666667,7,1483,16,4,3,4,29353202_7c51d8bd5e9a9a9e2febd6d7b33e2c07-p_f.jpg
29436043,31,0,2,1,0,0,0,0,0,14810.4,1953,1,0,1,1,1.5,4,1073,13,3,4,2,29436043_c2a1d8ecec2bbaf3e35f0fe4043a51eb-p_f.jpg
64703147,27,0,7,2,0,0,0,0,0,3876,1702,1,0,1,1,3.1,5.333333333,1506,15,3,3,2,64703147_eb7eeee49c40994139b199372746f853-p_f.jpg
29516197,40,0,0,1,0,0,0,0,0,9321,2536,1,0,1,1,2.066666667,5.333333333,1506,15,2,3,1,29516197_1b5d5011d1f7fefc5b6faf5ff01db576-p_f.jpg
58311604,38,0,3,1,0,0,0,0,0,6969,2111,1,0,1,1,2.966666667,3.666666667,1369,15,3,3,2,58311604_3890dcf8d1879051edf015c543c733ff-p_f.jpg
64835207,35,0,4,1,0,0,0,0,0,9278,3552,1,0,1,1,1.1,7,1483,16,4,4,2,64835207_a2fe00960a5f95bea2871c9ad129f066-p_f.jpg
120900641,30,0,4,1,0,0,0,0,0,6708,2505,1,0,1,1,2.7,5.333333333,1506,15,3,4,2,120900641_2ea73efe6dd502687f3e4f9f50aa9d4f-p_f.jpg
58304044,27,0,3,1,1,2,0,1,0,9365,1386,1,0,1,1,1.833333333,4,1073,13,2,3,1,58304044_ad91da6bbfc2088b247393c634a31a18-p_f.jpg
29355577,33,1,7,3,2,1,0,0,0,13068,4254,1,0,1,1,0.733333333,7,1483,16,5,4,2,29355577_a35a958508e6e5e8e2ea0be8f2c91934-p_f.jpg
29433544,27,0,4,1,2,1,0,0,0,6534,1318,1,0,1,1,0.966666667,3.666666667,1002,14,2,3,1,29433544_c67ae287ad8f7f6db30c8a3f401f1f73-p_f.jpg
29355782,27,0,0,1,0,0,0,0,0,9408,3425,1,0,1,1,0.9,7,1483,16,3,5,2,29355782_f0dc1383b0eda37b6ab18a77833db1d9-p_f.jpg
29353208,1,0,7,2,1,0,0,1,0,5436,2769,1,0,1,1,1.3,7,1483,16,3,4,2,29353208_a521663a1e979e24824d3b1b3803e2ab-p_f.jpg
29353685,38,0,4,1,2,1,0,0,0,10236,4372,1,0,1,1,0.666666667,7,1483,16,5,4,2,29353685_0ade0203102adde485a3a3386e907846-p_f.jpg
29436025,57,0,2,2,1,1,0,2,0,13939.2,1732,1,0,1,1,1.566666667,4,1073,13,2,3,1,29436025_aefd2f33aa03caf218d0f6df3c84b993-p_f.jpg
29350173,33,0,4,2,0,0,0,0,0,33541.2,3564,1,0,1,1,1.466666667,7,1483,16,4,4,2,29350173_2ad68e6b625e1586391a1aed37738df2-p_f.jpg
29353672,30,0,4,2,2,1,0,0,0,13503.6,3372,1,0,1,1,0.7,7,1483,16,3,3,2,29353672_3b4b2fcea48148163fc1b4db98b87155-p_f.jpg
58298669,5,0,3,1,0,0,0,0,0,12196.8,4231,1,0,1,1,1.033333333,7,1483,16,5,4,3,58298669_5759f185b228dba4a8550a7b2d7abc94-p_f.jpg
29355669,32,0,2,2,2,1,0,0,0,11325.6,2450,1,0,1,1,0.7,7,1483,16,3,4,1,29355669_0fb47af0c4c3bb03b3b09ddad7c9236f-p_f.jpg
58299168,48,0,2,2,2,1,0,0,0,3920,2031,1,0,1,1,0.8,7,1523,17,4,3,2,58299168_f441b601dbcf82639b4588d75d4d5c98-p_f.jpg
58298668,35,0,4,2,1,2,0,1,0,8363,4422,1,0,1,1,1.066666667,7,1483,16,5,5,2,58298668_413698e7e7ebad64275e922cf983951d-p_f.jpg
29433523,68,0,6,2,1,1,0,0,0,8512,1576,1,0,1,1,1,3.666666667,1002,14,2,3,1,29433523_5f4a5a75c2d9174c5b4f4429a435cbe5-p_f.jpg
29433522,39,0,2,2,2,1,0,0,0,11325.6,1575,1,0,1,1,1.033333333,3.666666667,1002,14,3,4,2,29433522_5edd05dece203d97edbd41626b51bb1c-p_f.jpg
29351662,39,0,0,1,0,0,0,0,0,12632.4,2673,1,0,1,1,0.9,7,1483,16,3,4,1,29351662_11b02c553b398148b82b3326ab19ecb8-p_f.jpg
29433519,32,0,1,1,3,1,0,0,0,22215.6,2275,1,0,1,1,1,3.666666667,1002,14,2,3,2,29433519_b69fda6b8c479fc2e3e8971f9dfd23bd-p_f.jpg
29353657,31,0,4,2,1,0,0,0,0,10031,2281,1,0,1,1,0.7,7,1483,16,2,4,1,29353657_6afb58c0857663cd5db00c244a0bbe94-p_f.jpg
29436016,26,0,4,1,1,1,0,0,0,12632.4,1356,1,0,1,1,1.6,4,1073,13,2,3,1,29436016_da68ea6a86dd4f6c57e914252dbae312-p_f.jpg
29433516,9,0,1,2,0,0,0,0,0,8929,1792,1,0,1,1,0.966666667,3.666666667,1002,14,2,3,2,29433516_17cd7dcbe94502a05015cffd623c7e06-p_f.jpg
29350154,1,0,2,2,0,0,0,0,0,13939.2,5169,1,0,1,1,1.433333333,7,1483,16,5,4,2,29350154_streetviewlocation4506CatMountainDr2CAustin2CTX78731size1025x768keyAIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQsourceoutdoorsignature-n5HJgKURbzTenvX2u1WNZlqaPg.jpg
29435012,1,0,3,2,0,0,0,0,0,7714,1622,1,0,1,1,1.666666667,4,1073,13,2,3,1,29435012_streetviewlocation11604BarchettaDr2CAustin2CTX78758size1025x768keyAIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQsourceoutdoorsignaturejr7wWx3F9c55gsMCr9QMNw32eOQ.jpg
29350151,40,0,5,1,0,0,0,0,0,15681.6,4001,0,0,0,0,1.838295659,5.77869409,1237,15,4,4,2,29350151_4c881ab2641818df69e537efa1e5f773-p_f.jpg
29433511,8,0,0,1,0,0,0,0,0,6534,1500,1,0,1,1,0.966666667,3.666666667,1002,14,2,3,1,29433511_35e52e6b6581cadc381974f159ab665a-p_f.jpg
29353649,26,0,3,1,0,0,0,0,0,11325.6,2717,1,0,1,1,0.666666667,7,1483,16,3,4,1,29353649_5cf9c4bbe6e7e75b3b9f390649b85db3-p_f.jpg
29434009,27,0,1,1,0,0,0,0,0,7840,1387,1,0,1,1,2.133333333,4,1073,13,2,3,1,29434009_8ecc966346bb45be3d5ccab55e87ede9-p_f.jpg
29437506,27,0,5,1,0,0,0,0,0,9321,1568,1,0,1,1,1.233333333,4,1073,13,2,3,1,29437506_fbbe2c5bef1372c0c45f00141de7b655-p_f.jpg
29351631,23,0,2,1,0,0,0,0,0,12632.4,2256,1,0,1,1,0.933333333,7,1483,16,3,4,1,29351631_d51a6483ae77b9a198cef6b9ca1a468f-p_f.jpg
29433002,38,0,1,0,0,0,0,0,0,11761.2,1982,1,0,1,1,1.333333333,4.333333333,983,14,2,4,1,29433002_c255c0a2e08e449171bb915a0154d68e-p_f.jpg
29355629,33,0,3,1,0,1,0,0,0,12196.8,2814,1,0,1,1,0.7,7,1483,16,3,5,1,29355629_3ffb1b378b74ddef1e0cce0ab1e06210-p_f.jpg
29350126,34,0,4,2,0,0,0,0,0,12196.8,4686,1,0,1,1,2,7,1177,16,5,5,2,29350126_ce044dc4c22da8b064e2b87ab3a1cf2d-p_f.jpg
29353122,52,1,8,3,4,4,0,0,0,13068,2632,1,0,1,1,1,7,1483,16,3,3,1,29353122_be68eb002793c70717adb2f561f5b1d2-p_f.jpg
2133737620,36,0,5,0,0,0,0,0,0,5837,1147,1,0,1,1,1.166666667,7,1483,16,2,2,1,2133737620_6aaf87f2ede3e1a3b310ebee525145ed-p_f.jpg
29353120,16,0,4,1,2,1,0,0,0,11761.2,3068,1,0,1,1,0.966666667,7,1483,16,4,4,2,29353120_ba5216c74f933eaf8b8eac9512e35e72-p_f.jpg
29355619,26,0,6,2,0,0,0,0,0,10454,2192,1,0,1,1,0.733333333,7,1483,16,3,4,1,29355619_09ab74fa391843de1eb43ce361babad1-p_f.jpg
29353117,40,0,2,1,0,0,0,2,0,12196.8,2648,1,0,1,1,0.966666667,7,1483,16,3,4,1,29353117_f228e1a3ada195b1c44108c9e5aaac8b-p_f.jpg
29351613,59,0,3,1,0,0,0,0,0,9931,2410,1,0,1,1,0.833333333,7,1483,16,3,4,1,29351613_5b61e892476253fcddc84665533808a2-p_f.jpg
29355612,33,0,2,1,0,1,0,0,0,9801,2106,1,0,1,1,0.8,7,1483,16,2,4,1,29355612_f6906a2522ac7a0e5f9d92b38ba9ff65-p_f.jpg
29353109,26,0,2,1,0,0,0,0,0,4059,1417,1,0,1,1,0.533333333,7,1483,16,2,2,1,29353109_a2591b49de21c08fd4d327b87ebf95f0-p_f.jpg
29356608,30,0,2,2,0,0,0,0,0,13068,2688,1,0,1,1,1.1,7,1483,16,3,3,2,29356608_00710118f69d8e197da697b888c14083-p_f.jpg
29350108,1,0,7,3,0,1,0,1,0,40075.2,5082,1,0,1,1,0.966666667,7,1483,16,4,5,2,29350108_streetviewlocation6405RustyRidgeDr2CAustin2CTX78731size1025x768keyAIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQsourceoutdoorsignatureC1dSUo_fghZFhTAZ-3MS_OyClSE.jpg
29355602,32,0,2,3,0,0,0,0,0,16117.2,2477,1,0,1,1,0.733333333,7,1483,16,3,4,2,29355602_97367620863cb8c2cc0db35313d41fcf-p_f.jpg
29353596,31,0,4,1,3,3,0,3,0,9583,3459,1,0,1,1,0.833333333,7,1483,16,5,5,2,29353596_d54bb6f4d9f18158e79fc38f9dce9b8c-p_f.jpg
29353094,30,0,6,1,0,1,0,0,0,4059,1370,1,0,1,1,0.566666667,7,1483,16,2,2,1,29353094_aa1b6ea6604e898fe64da50d7e38c77c-p_f.jpg
29350091,25,0,0,1,0,0,0,0,0,10585,3102,1,0,1,1,0.733333333,7,1483,16,4,4,1,29350091_6f67956f329b8622cc6032a21555e618-p_f.jpg
29350082,36,0,7,2,0,0,0,0,0,15246,2834,1,0,1,1,0.8,7,1483,16,3,5,2,29350082_318f2f2b4f30ae5185aae9cf487cfd89-p_f.jpg
29353581,40,0,5,2,0,0,0,0,0,7971,3263,1,0,1,1,0.866666667,7,1483,16,4,5,2,29353581_77a5b8d9734904f9e8ddbe0f027bbdf3-p_f.jpg
29356580,25,0,3,2,0,1,0,0,0,9844,2804,1,0,1,1,0.9,7,1483,16,3,5,1,29356580_abb893089860e58045f09b51842c7db5-p_f.jpg
29353574,25,0,5,1,0,0,0,0,0,10890,2781,1,0,1,1,0.766666667,7,1483,16,3,5,2,29353574_6b884709ca0b9855f1d9201e96a3ea35-p_f.jpg
29355571,30,0,6,1,0,0,0,0,0,12632.4,2800,1,0,1,1,0.733333333,7,1483,16,3,4,1,29355571_5a1d8e528a3ab3ee8e00bf02f591ad60-p_f.jpg
29353069,2,0,0,2,0,0,0,0,0,3846,1920,1,0,1,1,0.566666667,7,1483,16,3,3,2,29353069_3e977333e70823a5d2c69efdc35d893c-p_f.jpg
29349569,122,0,2,2,0,0,0,0,0,5009,3840,1,0,1,1,2.733333333,7,1177,16,4,4,1,29349569_2e5746ee2cd570e80e13072ea23f5c2d-p_f.jpg
29356568,42,0,2,2,2,0,0,2,0,9931,2874,1,0,1,1,0.9,7,1483,16,3,5,2,29356568_7f37074ae24a217a521a0d67490c2b7c-p_f.jpg
29355567,1,0,4,2,2,3,0,1,0,10715,3400,1,0,1,1,0.7,7,1483,16,3.5,5,2,29355567_c6d17f78fabeb53e2afcea68200b8b35-p_f.jpg
29355566,9,0,0,1,0,0,0,0,0,10236,2214,0,0,0,0,1.838295659,5.77869409,1237,15,2,4,1,29355566_fe50fda16675dde89a1b311cd6c78836-p_f.jpg
29355560,50,0,5,2,0,0,0,0,0,10890,4000,1,0,1,1,0.8,7,1483,16,5,5,1,29355560_e2ce40de79c208fc011649c84bca1933-p_f.jpg
29355557,9,0,1,1,0,0,0,0,0,9975,2300,1,0,1,1,0.733333333,7,1483,16,3,4,2,29355557_ad3cdc21c73280adc8428e365306ae84-p_f.jpg
29349555,23,0,3,1,0,0,0,0,0,10236,2877,1,0,1,1,2.7,7,1177,16,3,4,2,29349555_232f95ca4264d97d5e127899ba32471d-p_f.jpg
29353552,72,0,3,2,2,0,0,1,0,9757,2889,1,0,1,1,0.766666667,7,1483,16,4,5,2,29353552_176d74aeb89950040d4a1777a253fc7f-p_f.jpg
29350050,32,0,8,2,0,0,0,0,0,12632.4,2024,1,0,1,1,0.833333333,7,1483,16,2,3,1,29350050_e217dbc088f90d5384c7844eb7d89315-p_f.jpg
29355544,30,0,3,2,1,2,0,0,0,5227,1862,1,0,1,1,0.7,7,1483,16,2,3,1,29355544_b85db5d672cce9d0a719dbf6b65e85ee-p_f.jpg
29355542,20,0,3,1,0,0,0,0,0,5227,1927,1,0,1,1,0.7,7,1483,16,2,3,1,29355542_401140ca3106fdcc048ad6fe8c53c691-p_f.jpg
29353539,29,0,3,1,0,0,0,0,0,13503.6,3953,1,0,1,1,0.833333333,7,1483,16,3,4,1,29353539_508bf42af4245f39149e6893e9b04ede-p_f.jpg
29350038,10,0,2,2,0,0,0,0,0,15246,2930,1,0,1,1,0.833333333,7,1483,16,5,3,1,29350038_98622aeffa802358438f5fcec78195c8-p_f.jpg
70330535,101,0,3,3,1,1,0,0,0,18730.8,3776,1,0,1,1,1.166666667,7,1483,16,4,4,2,70330535_5271d272adbb41c647083b725fab27ee-p_f.jpg
29356534,21,0,3,1,0,0,0,0,0,9757,2002,1,0,1,1,0.933333333,7,1483,16,2,3,1,29356534_e8e8cdccbfe395b1e3c8b921432aae85-p_f.jpg
70330533,40,0,3,1,0,0,0,0,0,22651.2,3060,1,0,1,1,1.7,7,1483,16,4,4,2,70330533_79851e1633f55b7a0e98e4f27f832883-p_f.jpg
29350033,34,0,4,1,0,0,0,0,0,13068,2600,1,0,1,1,0.8,7,1483,16,3,4,1,29350033_7d49b1560e2ee6238608d702b38f1b38-p_f.jpg
29355448,40,0,6,1,0,0,0,0,0,18295.2,3846,1,0,1,1,0.666666667,7,1483,16,3,4,2,29355448_d813e0ff5c4640aef48db63a3ce109b2-p_f.jpg
70330527,59,0,4,2,3,0,0,0,0,10672,4067,1,0,1,1,1.7,7,1483,16,5,4,2,70330527_d10a9467cd991a9c0c7df04933a6b26c-p_f.jpg
29350025,42,0,3,2,0,1,0,0,0,15246,3405,1,0,1,1,0.766666667,7,1483,16,4,4,2,29350025_4440a25251b7229e016ed69752937dc6-p_f.jpg
29349521,31,0,4,2,0,0,0,0,0,16988.4,2388,1,0,1,1,2.533333333,7,1177,16,3,3,1,29349521_f83251fde56d337bd6f808f8f9684af5-p_f.jpg
29356516,36,0,4,1,0,0,0,0,0,9801,2407,1,0,1,1,0.9,7,1483,16,3,4,1,29356516_3a49c394090ca6fdb83c93e2873c1153-p_f.jpg
